"Executive Decision (1996)"   "885"   "3" 
"Unbearable Lightness of Being, The (1988)"   "213"   "4" 
"Citizen Kane (1941)"   "514"   "3" 
"Trial and Error (1997)"   "640"   "3" 
"Delicatessen (1991)"   "916"   "4" 
"2001: A Space Odyssey (1968)"   "870"   "3" 
"Secrets & Lies (1996)"   "73"   "4" 
"That Thing You Do! (1996)"   "880"   "3" 
"Postman, The (1997)"   "351"   "5" 
"Barcelona (1994)"   "537"   "3" 
"Wag the Dog (1997)"   "668"   "4" 
"Groundhog Day (1993)"   "883"   "4" 
"GoldenEye (1995)"   "790"   "3" 
"Pink Floyd - The Wall (1982)"   "749"   "3" 
"Citizen Ruth (1996)"   "796"   "4" 
"Thieves (Voleurs, Les) (1996)"   "828"   "3" 
"Aliens (1986)"   "922"   "3" 
"Vertigo (1958)"   "330"   "5" 
"Jackie Brown (1997)"   "578"   "3" 
"Mimic (1997)"   "839"   "3" 
"Apple Dumpling Gang, The (1975)"   "798"   "3" 
"Malice (1993)"   "796"   "3" 
"On Golden Pond (1981)"   "868"   "3" 
"Devil's Own, The (1997)"   "181"   "2" 
"First Kid (1996)"   "887"   "2" 
"Michael Collins (1996)"   "244"   "3" 
"GoodFellas (1990)"   "870"   "5" 
"Sudden Death (1995)"   "792"   "3" 
"Babe (1995)"   "756"   "4" 
"Apocalypse Now (1979)"   "903"   "5" 
"Tomorrow Never Dies (1997)"   "105"   "2" 
"Pulp Fiction (1994)"   "851"   "5" 
"Shine (1996)"   "178"   "4" 
"Jerry Maguire (1996)"   "905"   "3" 
"Ransom (1996)"   "484"   "3" 
"Malice (1993)"   "586"   "3" 
"Usual Suspects, The (1995)"   "867"   "5" 
"Forrest Gump (1994)"   "92"   "5" 
"Secret Garden, The (1993)"   "885"   "3" 
"Forrest Gump (1994)"   "889"   "3" 
"Last Action Hero (1993)"   "619"   "3" 
"Batman Returns (1992)"   "1"   "1" 
"U Turn (1997)"   "589"   "1" 
"It's My Party (1995)"   "184"   "4" 
"Dead Poets Society (1989)"   "437"   "4" 
"Switchback (1997)"   "629"   "3" 
"Event Horizon (1997)"   "907"   "2" 
"My Fellow Americans (1996)"   "901"   "5" 
"Hackers (1995)"   "880"   "4" 
"Pocahontas (1995)"   "807"   "5" 
"Princess Bride, The (1987)"   "786"   "4" 
"Raiders of the Lost Ark (1981)"   "682"   "4" 
"Harold and Maude (1971)"   "916"   "4" 
"Godfather, The (1972)"   "719"   "3" 
"Pulp Fiction (1994)"   "618"   "4" 
"Bye Bye, Love (1995)"   "880"   "4" 
"Conspiracy Theory (1997)"   "509"   "1" 
"Star Trek: The Wrath of Khan (1982)"   "603"   "3" 
"Alien (1979)"   "942"   "3" 
"Othello (1995)"   "533"   "2" 
"American in Paris, An (1951)"   "312"   "4" 
"Firm, The (1993)"   "393"   "3" 
"Vertigo (1958)"   "870"   "5" 
"Bound (1996)"   "463"   "2" 
"Looking for Richard (1996)"   "889"   "4" 
"Groundhog Day (1993)"   "887"   "5" 
"Starship Troopers (1997)"   "813"   "4" 
"Mission: Impossible (1996)"   "900"   "3" 
"Tomorrow Never Dies (1997)"   "724"   "2" 
"Braveheart (1995)"   "200"   "4" 
"Rosencrantz and Guildenstern Are Dead (1990)"   "758"   "5" 
"Mr. Smith Goes to Washington (1939)"   "807"   "5" 
"Aliens (1986)"   "655"   "2" 
"Clockwork Orange, A (1971)"   "878"   "4" 
"Mrs. Doubtfire (1993)"   "712"   "3" 
"Saint, The (1997)"   "347"   "2" 
"Indiana Jones and the Last Crusade (1989)"   "871"   "5" 
"Great Escape, The (1963)"   "890"   "4" 
"Monty Python and the Holy Grail (1974)"   "923"   "5" 
"Full Monty, The (1997)"   "873"   "2" 
"Fugitive, The (1993)"   "741"   "4" 
"Die Hard (1988)"   "899"   "3" 
"Dirty Dancing (1987)"   "922"   "2" 
"Flubber (1997)"   "872"   "3" 
"Mr. Holland's Opus (1995)"   "707"   "4" 
"Liar Liar (1997)"   "329"   "2" 
"Mission: Impossible (1996)"   "648"   "4" 
"Volcano (1997)"   "649"   "3" 
"Liar Liar (1997)"   "144"   "4" 
"Forget Paris (1995)"   "407"   "3" 
"Johnny Mnemonic (1995)"   "417"   "3" 
"Monty Python and the Holy Grail (1974)"   "878"   "4" 
"Telling Lies in America (1997)"   "894"   "3" 
"Scream 2 (1997)"   "414"   "4" 
"Pretty Woman (1990)"   "513"   "5" 
"Freeway (1996)"   "372"   "4" 
"Empire Strikes Back, The (1980)"   "833"   "2" 
"North by Northwest (1959)"   "533"   "4" 
"L.A. Confidential (1997)"   "485"   "5" 
"Fly Away Home (1996)"   "536"   "4" 
"Up in Smoke (1978)"   "325"   "3" 
"Hunt for Red October, The (1990)"   "916"   "4" 
"Air Force One (1997)"   "647"   "4" 
"Last of the Mohicans, The (1992)"   "682"   "4" 
"Die Hard 2 (1990)"   "881"   "3" 
"Basic Instinct (1992)"   "790"   "3" 
"Heat (1995)"   "67"   "4" 
"When Harry Met Sally... (1989)"   "868"   "2" 
"Thinner (1996)"   "619"   "2" 
"Star Trek V: The Final Frontier (1989)"   "622"   "1" 
"Waterworld (1995)"   "889"   "4" 
"Chasing Amy (1997)"   "912"   "2" 
"Midnight in the Garden of Good and Evil (1997)"   "717"   "5" 
"Searching for Bobby Fischer (1993)"   "542"   "3" 
"Some Like It Hot (1959)"   "892"   "5" 
"Professional, The (1994)"   "474"   "4" 
"Father of the Bride (1950)"   "727"   "3" 
"In Love and War (1996)"   "714"   "2" 
"Strictly Ballroom (1992)"   "762"   "3" 
"Akira (1988)"   "409"   "4" 
"Highlander (1986)"   "899"   "1" 
"Ben-Hur (1959)"   "528"   "4" 
"Trial and Error (1997)"   "894"   "3" 
"Jungle2Jungle (1997)"   "898"   "1" 
"Being There (1979)"   "343"   "5" 
"Duck Soup (1933)"   "833"   "4" 
"Wallace & Gromit: The Best of Aardman Animation (1996)"   "210"   "4" 
"Vertigo (1958)"   "796"   "4" 
"Awfully Big Adventure, An (1995)"   "883"   "3" 
"Santa Clause, The (1994)"   "796"   "3" 
"GoodFellas (1990)"   "833"   "5" 
"E.T. the Extra-Terrestrial (1982)"   "749"   "4" 
"Glimmer Man, The (1996)"   "870"   "2" 
"Bram Stoker's Dracula (1992)"   "802"   "3" 
"Devil's Own, The (1997)"   "759"   "3" 
"Fish Called Wanda, A (1988)"   "622"   "4" 
"Jerry Maguire (1996)"   "868"   "1" 
"Nightmare Before Christmas, The (1993)"   "472"   "5" 
"GoodFellas (1990)"   "840"   "4" 
"Rock, The (1996)"   "778"   "3" 
"Addams Family Values (1993)"   "883"   "3" 
"English Patient, The (1996)"   "867"   "5" 
"Tango Lesson, The (1997)"   "486"   "4" 
"Three Wishes (1995)"   "760"   "5" 
"Stephen King's The Langoliers (1995)"   "422"   "3" 
"Game, The (1997)"   "834"   "5" 
"Young Guns (1988)"   "363"   "2" 
"Sunset Blvd. (1950)"   "835"   "5" 
"No Escape (1994)"   "543"   "2" 
"Meet Wally Sparks (1997)"   "851"   "2" 
"Demolition Man (1993)"   "328"   "2" 
"Cape Fear (1991)"   "115"   "3" 
"Seventh Seal, The (Sjunde inseglet, Det) (1957)"   "666"   "5" 
"Vertigo (1958)"   "710"   "5" 
"Rocket Man (1997)"   "592"   "1" 
"White Squall (1996)"   "921"   "3" 
"Get Shorty (1995)"   "347"   "4" 
"So I Married an Axe Murderer (1993)"   "301"   "3" 
"Citizen Kane (1941)"   "87"   "4" 
"Boys (1996)"   "907"   "4" 
"Primal Fear (1996)"   "917"   "3" 
"Evita (1996)"   "49"   "4" 
"Dazed and Confused (1993)"   "790"   "3" 
"Jerry Maguire (1996)"   "453"   "4" 
"Interview with the Vampire (1994)"   "757"   "4" 
"Beauty and the Beast (1991)"   "454"   "3" 
"Aliens (1986)"   "846"   "4" 
"Blade Runner (1982)"   "276"   "5" 
"Cable Guy, The (1996)"   "655"   "2" 
"Jackie Chan's First Strike (1996)"   "569"   "3" 
"Rainmaker, The (1997)"   "673"   "5" 
"Bob Roberts (1992)"   "870"   "4" 
"Braveheart (1995)"   "767"   "4" 
"Replacement Killers, The (1998)"   "801"   "4" 
"Bullets Over Broadway (1994)"   "747"   "5" 
"Shallow Grave (1994)"   "323"   "4" 
"Bean (1997)"   "724"   "3" 
"Grease 2 (1982)"   "453"   "1" 
"Fargo (1996)"   "714"   "1" 
"Candyman (1992)"   "682"   "2" 
"Evil Dead II (1987)"   "795"   "4" 
"Chasing Amy (1997)"   "232"   "4" 
"Miami Rhapsody (1995)"   "10"   "4" 
"Citizen Kane (1941)"   "216"   "4" 
"Koyaanisqatsi (1983)"   "804"   "3" 
"Mulholland Falls (1996)"   "655"   "2" 
"Star Wars (1977)"   "738"   "5" 
"When Night Is Falling (1995)"   "914"   "4" 
"Seventh Seal, The (Sjunde inseglet, Det) (1957)"   "862"   "4" 
"Indiana Jones and the Last Crusade (1989)"   "798"   "4" 
"Last of the Mohicans, The (1992)"   "788"   "5" 
"Scream 2 (1997)"   "663"   "4" 
"Wizard of Oz, The (1939)"   "867"   "3" 
"Conspiracy Theory (1997)"   "399"   "4" 
"One Flew Over the Cuckoo's Nest (1975)"   "575"   "5" 
"Courage Under Fire (1996)"   "479"   "4" 
"Mars Attacks! (1996)"   "852"   "4" 
"Apollo 13 (1995)"   "474"   "4" 
"Natural Born Killers (1994)"   "896"   "1" 
"In the Line of Fire (1993)"   "533"   "4" 
"Blues Brothers, The (1980)"   "862"   "3" 
"Game, The (1997)"   "858"   "4" 
"Basic Instinct (1992)"   "682"   "3" 
"Screamers (1995)"   "896"   "2" 
"Contact (1997)"   "815"   "4" 
"Arsenic and Old Lace (1944)"   "98"   "5" 
"Professional, The (1994)"   "916"   "3" 
"Cook the Thief His Wife & Her Lover, The (1989)"   "405"   "1" 
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"   "841"   "4" 
"Independence Day (ID4) (1996)"   "892"   "4" 
"Deconstructing Harry (1997)"   "915"   "4" 
"Something to Talk About (1995)"   "655"   "2" 
"U.S. Marshalls (1998)"   "851"   "4" 
"Unbearable Lightness of Being, The (1988)"   "934"   "4" 
"Rear Window (1954)"   "409"   "5" 
"Aladdin and the King of Thieves (1996)"   "927"   "4" 
"Assassins (1995)"   "715"   "2" 
"North by Northwest (1959)"   "881"   "4" 
"Robin Hood: Prince of Thieves (1991)"   "788"   "4" 
"Alien: Resurrection (1997)"   "400"   "4" 
"Fantasia (1940)"   "919"   "4" 
"Broken Arrow (1996)"   "717"   "3" 
"Emma (1996)"   "880"   "3" 
"Spitfire Grill, The (1996)"   "894"   "3" 
"Thinner (1996)"   "938"   "3" 
"White Squall (1996)"   "455"   "3" 
"Jackie Brown (1997)"   "805"   "4" 
"Victor/Victoria (1982)"   "286"   "5" 
"Willy Wonka and the Chocolate Factory (1971)"   "465"   "3" 
"Net, The (1995)"   "880"   "3" 
"To Kill a Mockingbird (1962)"   "592"   "5" 
"Heathers (1989)"   "524"   "5" 
"Drop Dead Fred (1991)"   "712"   "5" 
"Citizen Kane (1941)"   "796"   "3" 
"Gandhi (1982)"   "91"   "4" 
"Some Like It Hot (1959)"   "664"   "5" 
"Empire Strikes Back, The (1980)"   "503"   "5" 
"That Thing You Do! (1996)"   "593"   "3" 
"Volcano (1997)"   "805"   "4" 
"Volcano (1997)"   "474"   "2" 
"Somewhere in Time (1980)"   "234"   "3" 
"Big Night (1996)"   "458"   "5" 
"Son in Law (1993)"   "684"   "2" 
"Henry V (1989)"   "829"   "4" 
"Dragonheart (1996)"   "548"   "2" 
"Psycho (1960)"   "883"   "5" 
"Butch Cassidy and the Sundance Kid (1969)"   "848"   "3" 
"My Fellow Americans (1996)"   "844"   "3" 
"G.I. Jane (1997)"   "116"   "2" 
"Doom Generation, The (1995)"   "297"   "3" 
"Emma (1996)"   "413"   "5" 
"Fish Called Wanda, A (1988)"   "930"   "2" 
"Princess Bride, The (1987)"   "259"   "4" 
"English Patient, The (1996)"   "404"   "1" 
"Piano, The (1993)"   "174"   "4" 
"Hunt for Red October, The (1990)"   "379"   "4" 
"Hunt for Red October, The (1990)"   "514"   "4" 
"Night of the Living Dead (1968)"   "766"   "3" 
"Magnificent Seven, The (1954)"   "897"   "3" 
"Forrest Gump (1994)"   "774"   "4" 
"Jackie Chan's First Strike (1996)"   "638"   "3" 
"Three Musketeers, The (1993)"   "864"   "4" 
"Die Hard (1988)"   "907"   "5" 
"101 Dalmatians (1996)"   "887"   "4" 
"Terminator 2: Judgment Day (1991)"   "864"   "5" 
"Four Weddings and a Funeral (1994)"   "487"   "3" 
"Dante's Peak (1997)"   "919"   "4" 
"L.A. Confidential (1997)"   "902"   "3" 
"Black Sheep (1996)"   "847"   "1" 
"Bound (1996)"   "677"   "5" 
"My Best Friend's Wedding (1997)"   "726"   "2" 
"Grosse Pointe Blank (1997)"   "468"   "4" 
"Terminator 2: Judgment Day (1991)"   "640"   "5" 
"Arrival, The (1996)"   "655"   "2" 
"Apt Pupil (1998)"   "667"   "4" 
"Fugitive, The (1993)"   "608"   "5" 
"Blood Beach (1981)"   "405"   "1" 
"Enfer, L' (1994)"   "405"   "1" 
"Full Monty, The (1997)"   "416"   "4" 
"Psycho (1960)"   "719"   "4" 
"Tin Cup (1996)"   "831"   "3" 
"To Kill a Mockingbird (1962)"   "556"   "5" 
"Field of Dreams (1989)"   "643"   "3" 
"American in Paris, An (1951)"   "900"   "1" 
"Butch Cassidy and the Sundance Kid (1969)"   "268"   "4" 
"In the Line of Fire (1993)"   "484"   "5" 
"Evita (1996)"   "446"   "3" 
"Red Corner (1997)"   "851"   "2" 
"Remains of the Day, The (1993)"   "536"   "3" 
"Love Bug, The (1969)"   "846"   "2" 
"Village of the Damned (1995)"   "367"   "2" 
"L.A. Confidential (1997)"   "624"   "4" 
"Anastasia (1997)"   "782"   "4" 
"Man Who Knew Too Little, The (1997)"   "816"   "4" 
"Farinelli: il castrato (1994)"   "585"   "4" 
"Last Action Hero (1993)"   "846"   "3" 
"Field of Dreams (1989)"   "615"   "4" 
"Devil's Own, The (1997)"   "616"   "3" 
"Bound (1996)"   "758"   "4" 
"Liar Liar (1997)"   "646"   "2" 
"Wild Bunch, The (1969)"   "890"   "5" 
"Vertigo (1958)"   "297"   "5" 
"Birds, The (1963)"   "912"   "4" 
"To Kill a Mockingbird (1962)"   "922"   "5" 
"Species (1995)"   "332"   "3" 
"Taxi Driver (1976)"   "796"   "2" 
"Blade Runner (1982)"   "411"   "3" 
"First Wives Club, The (1996)"   "109"   "3" 
"Dirty Dancing (1987)"   "551"   "4" 
"Ghost and the Darkness, The (1996)"   "880"   "2" 
"Sound of Music, The (1965)"   "756"   "5" 
"Escape from L.A. (1996)"   "109"   "2" 
"Koyaanisqatsi (1983)"   "187"   "4" 
"Raging Bull (1980)"   "892"   "5" 
"E.T. the Extra-Terrestrial (1982)"   "567"   "2" 
"Full Monty, The (1997)"   "866"   "3" 
"English Patient, The (1996)"   "783"   "3" 
"Top Gun (1986)"   "389"   "2" 
"Broken Arrow (1996)"   "899"   "2" 
"Primal Fear (1996)"   "637"   "3" 
"Microcosmos: Le peuple de l'herbe (1996)"   "883"   "3" 
"Go Fish (1994)"   "405"   "1" 
"Down Periscope (1996)"   "92"   "3" 
"Spitfire Grill, The (1996)"   "930"   "5" 
"Amistad (1997)"   "753"   "2" 
"Top Gun (1986)"   "823"   "3" 
"Silence of the Lambs, The (1991)"   "663"   "5" 
"Chasing Amy (1997)"   "463"   "4" 
"To Be or Not to Be (1942)"   "707"   "3" 
"In the Name of the Father (1993)"   "896"   "4" 
"L.A. Confidential (1997)"   "626"   "4" 
"Star Trek: First Contact (1996)"   "727"   "3" 
"For Richer or Poorer (1997)"   "393"   "3" 
"Long Kiss Goodnight, The (1996)"   "521"   "4" 
"Rock, The (1996)"   "872"   "4" 
"English Patient, The (1996)"   "450"   "4" 
"Bad Boys (1995)"   "405"   "1" 
"Chain Reaction (1996)"   "435"   "3" 
"Phenomenon (1996)"   "401"   "3" 
"Seventh Seal, The (Sjunde inseglet, Det) (1957)"   "48"   "3" 
"Fargo (1996)"   "437"   "4" 
"Stand by Me (1986)"   "880"   "4" 
"Bread and Chocolate (Pane e cioccolata) (1973)"   "405"   "1" 
"2001: A Space Odyssey (1968)"   "933"   "4" 
"Fast, Cheap & Out of Control (1997)"   "448"   "5" 
"Night of the Living Dead (1968)"   "840"   "5" 
"Jerry Maguire (1996)"   "716"   "5" 
"Parent Trap, The (1961)"   "892"   "3" 
"M*A*S*H (1970)"   "340"   "3" 
"Bridge on the River Kwai, The (1957)"   "458"   "4" 
"Peacemaker, The (1997)"   "782"   "3" 
"Playing God (1997)"   "641"   "3" 
"Casino (1995)"   "436"   "5" 
"American Werewolf in London, An (1981)"   "846"   "4" 
"Feeling Minnesota (1996)"   "692"   "4" 
"Multiplicity (1996)"   "860"   "2" 
"Dead Poets Society (1989)"   "119"   "5" 
"Trainspotting (1996)"   "758"   "5" 
"Titanic (1997)"   "717"   "5" 
"Four Weddings and a Funeral (1994)"   "880"   "4" 
"Liar Liar (1997)"   "823"   "3" 
"Graduate, The (1967)"   "849"   "5" 
"Rock, The (1996)"   "761"   "5" 
"Rosencrantz and Guildenstern Are Dead (1990)"   "391"   "4" 
"To Kill a Mockingbird (1962)"   "474"   "5" 
"In the Mouth of Madness (1995)"   "864"   "1" 
"Rear Window (1954)"   "23"   "4" 
"Bob Roberts (1992)"   "896"   "2" 
"Heat (1995)"   "715"   "5" 
"Starship Troopers (1997)"   "650"   "3" 
"Twister (1996)"   "840"   "3" 
"Bridges of Madison County, The (1995)"   "896"   "2" 
"Groundhog Day (1993)"   "916"   "3" 
"Exit to Eden (1994)"   "405"   "1" 
"Kiss of Death (1995)"   "916"   "2" 
"Little Princess, A (1995)"   "535"   "4" 
"Toy Story (1995)"   "882"   "5" 
"Scream (1996)"   "806"   "3" 
"Notorious (1946)"   "659"   "4" 
"Babe (1995)"   "593"   "3" 
"Last of the Mohicans, The (1992)"   "776"   "1" 
"Toy Story (1995)"   "779"   "4" 
"Tin Cup (1996)"   "590"   "2" 
"Back to the Future (1985)"   "1"   "5" 
"Ladybird Ladybird (1994)"   "655"   "3" 
"E.T. the Extra-Terrestrial (1982)"   "592"   "5" 
"Money Talks (1997)"   "178"   "2" 
"Jurassic Park (1993)"   "601"   "1" 
"Saint, The (1997)"   "785"   "3" 
"Right Stuff, The (1983)"   "911"   "4" 
"Transformers: The Movie, The (1986)"   "896"   "2" 
"Braveheart (1995)"   "566"   "3" 
"Short Cuts (1993)"   "436"   "3" 
"Schindler's List (1993)"   "655"   "4" 
"Walk in the Clouds, A (1995)"   "877"   "4" 
"American Werewolf in London, An (1981)"   "897"   "4" 
"Get Shorty (1995)"   "466"   "3" 
"Miracle on 34th Street (1994)"   "870"   "3" 
"Crow, The (1994)"   "892"   "4" 
"Silence of the Lambs, The (1991)"   "99"   "5" 
"Hudsucker Proxy, The (1994)"   "640"   "5" 
"Jackie Chan's First Strike (1996)"   "923"   "4" 
"Kansas City (1996)"   "334"   "4" 
"Under Siege (1992)"   "5"   "4" 
"Bob Roberts (1992)"   "629"   "3" 
"Grand Day Out, A (1992)"   "312"   "5" 
"Dumbo (1941)"   "865"   "1" 
"Beautiful Girls (1996)"   "854"   "2" 
"Executive Decision (1996)"   "534"   "3" 
"Graduate, The (1967)"   "864"   "4" 
"Duoluo tianshi (1995)"   "724"   "1" 
"Arrival, The (1996)"   "880"   "4" 
"Speed (1994)"   "407"   "2" 
"Fly Away Home (1996)"   "921"   "2" 
"Saint, The (1997)"   "395"   "3" 
"Butch Cassidy and the Sundance Kid (1969)"   "694"   "4" 
"Persuasion (1995)"   "667"   "4" 
"Fish Called Wanda, A (1988)"   "363"   "3" 
"Rock, The (1996)"   "839"   "5" 
"Highlander (1986)"   "412"   "4" 
"Mighty Aphrodite (1995)"   "707"   "4" 
"Night of the Living Dead (1968)"   "843"   "3" 
"Full Monty, The (1997)"   "276"   "4" 
"Braveheart (1995)"   "487"   "5" 
"Quiz Show (1994)"   "881"   "3" 
"Mars Attacks! (1996)"   "637"   "1" 
"River Wild, The (1994)"   "564"   "3" 
"Pretty Woman (1990)"   "70"   "2" 
"Chasing Amy (1997)"   "917"   "4" 
"William Shakespeare's Romeo and Juliet (1996)"   "849"   "5" 
"Red Corner (1997)"   "894"   "4" 
"What's Eating Gilbert Grape (1993)"   "244"   "4" 
"Muriel's Wedding (1994)"   "684"   "2" 
"Maltese Falcon, The (1941)"   "889"   "4" 
"Rebecca (1940)"   "610"   "5" 
"When Harry Met Sally... (1989)"   "271"   "5" 
"L.A. Confidential (1997)"   "860"   "4" 
"Leaving Las Vegas (1995)"   "90"   "4" 
"Manchurian Candidate, The (1962)"   "329"   "3" 
"Aladdin (1992)"   "747"   "3" 
"Mask, The (1994)"   "927"   "5" 
"Conspiracy Theory (1997)"   "921"   "5" 
"Smilla's Sense of Snow (1997)"   "675"   "3" 
"Rumble in the Bronx (1995)"   "883"   "4" 
"Postino, Il (1994)"   "840"   "5" 
"Remains of the Day, The (1993)"   "828"   "3" 
"Waterworld (1995)"   "896"   "2" 
"Ransom (1996)"   "913"   "3" 
"Apollo 13 (1995)"   "796"   "3" 
"Ransom (1996)"   "620"   "5" 
"Evil Dead II (1987)"   "476"   "4" 
"Star Trek: First Contact (1996)"   "892"   "4" 
"Ransom (1996)"   "597"   "4" 
"Shadow Conspiracy (1997)"   "788"   "3" 
"Local Hero (1983)"   "666"   "5" 
"8 1/2 (1963)"   "707"   "3" 
"Chasing Amy (1997)"   "715"   "4" 
"Long Kiss Goodnight, The (1996)"   "92"   "2" 
"Willy Wonka and the Chocolate Factory (1971)"   "788"   "1" 
"Jane Eyre (1996)"   "825"   "2" 
"Hudsucker Proxy, The (1994)"   "311"   "3" 
"French Kiss (1995)"   "880"   "3" 
"Devil's Advocate, The (1997)"   "616"   "2" 
"Ulee's Gold (1997)"   "818"   "5" 
"Jumanji (1995)"   "864"   "4" 
"Rainmaker, The (1997)"   "829"   "3" 
"Burnt Offerings (1976)"   "617"   "2" 
"Miracle on 34th Street (1994)"   "263"   "5" 
"Monty Python's Life of Brian (1979)"   "896"   "3" 
"Supercop (1992)"   "682"   "4" 
"Nightmare on Elm Street, A (1984)"   "802"   "5" 
"Frankie Starlight (1995)"   "405"   "2" 
"Rainmaker, The (1997)"   "722"   "4" 
"Kundun (1997)"   "866"   "4" 
"Quiet Man, The (1952)"   "326"   "5" 
"Evil Dead II (1987)"   "886"   "3" 
"Bound (1996)"   "903"   "3" 
"2001: A Space Odyssey (1968)"   "605"   "5" 
"Mulholland Falls (1996)"   "577"   "3" 
"GoodFellas (1990)"   "538"   "4" 
"Sleepless in Seattle (1993)"   "897"   "4" 
"Men in Black (1997)"   "883"   "5" 
"Sound of Music, The (1965)"   "474"   "4" 
"Some Like It Hot (1959)"   "389"   "5" 
"Jaws (1975)"   "380"   "2" 
"Three Colors: Red (1994)"   "862"   "5" 
"Persuasion (1995)"   "639"   "5" 
"Gone with the Wind (1939)"   "321"   "5" 
"Koyaanisqatsi (1983)"   "615"   "4" 
"Shadow Conspiracy (1997)"   "234"   "2" 
"Back to the Future (1985)"   "838"   "4" 
"All About Eve (1950)"   "854"   "4" 
"Grease 2 (1982)"   "125"   "2" 
"Clerks (1994)"   "429"   "5" 
"Red Rock West (1992)"   "327"   "3" 
"Weekend at Bernie's (1989)"   "843"   "2" 
"Cinderella (1950)"   "621"   "3" 
